item_id,strategy_name,post_title,author,primary_url,source_hash,source_vintage_note,backtest_start,backtest_end,post_time,post_modified_time,backtest_to_post_days,post_publication_days,natural_oos_eligible,oos_integrity_grade,strict_natural_oos,lineage_id,lineage_size,seed_priority,seed_label
2023年度精选策略/27.从相关系数角度探讨etf轮动的可行性.txt,从相关系数角度探讨etf轮动的可行性,从相关系数角度探讨etf轮动的可行性,wywy1995,https://www.joinquant.com/post/34475,dc025e09d4199a475e661768476f934046256e1038a35134d92fedef28ff3274,current archive source has no pre-OOS immutable timestamp,2011-08-01,2021-08-31,2021-09-02 15:55:12,2022-11-11 21:50:46,2,1818,true,C,false,L-b10568e8ac,6,,
2023年度精选策略/15.动量ETF轮动RSRS择时-升级.txt,动量ETF轮动RSRS择时-升级,8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！,萌新王富贵,https://www.joinquant.com/post/34489,c0bcc56927a40e3eec8c575f8678e5fa3ac8b4651cc230badc686e037dede583,current archive source has no pre-OOS immutable timestamp,2013-01-01,2021-09-02,2021-09-03 13:50:49,2021-09-03 13:50:49,1,1817,true,C,false,L-b10568e8ac,6,,
2023年度精选策略/16.8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！.txt,年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！,8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！,萌新王富贵,https://www.joinquant.com/post/34489,c0bcc56927a40e3eec8c575f8678e5fa3ac8b4651cc230badc686e037dede583,current archive source has no pre-OOS immutable timestamp,2013-01-01,2021-09-02,2021-09-03 13:50:49,2021-09-03 13:50:49,1,1817,true,C,false,L-b10568e8ac,6,,
2023年度精选策略/89.2019年到现在90多倍的新策略.txt,年到现在90多倍的新策略,2019年到现在90多倍的新策略,勤为径也,https://www.joinquant.com/post/34521,149103ade7832b9c328f3570328528e754571c6edb3acbf7e595e1fae0ec1aa5,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-09-04,2021-09-06 16:08:27,2021-09-08 15:03:07,2,1814,true,C,false,L-26ebc2db79,1,,
2023年度精选策略/64.韶华研究之七--不可多得的基本面三角.txt,韶华研究之七--不可多得的基本面三角,韶华研究之七--不可多得的基本面三角,韶华不负,https://www.joinquant.com/post/34544,9155cf315644f5f69ff612a420e026fb34958f89e42057e083913391b474e88e,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-09-06,2021-09-07 22:47:38,2021-09-07 22:47:38,1,1813,true,C,false,L-dcaa522e8a,3,,
2023年度精选策略/36.PEG+EBIT对小市值因子的优化.txt,PEG+EBIT对小市值因子的优化,PEG+EBIT对小市值因子的优化,wywy1995,https://www.joinquant.com/post/34592,09435c1816f43f6a7a48dae4fd10ca0d901f5ed2f45e027255632c9a6696e7b1,current archive source has no pre-OOS immutable timestamp,2011-08-31,2021-08-31,2021-09-11 16:33:57,2021-09-21 22:37:28,11,1809,true,C,false,L-96fca4a65b,7,,
2023年度精选策略/18.【复现】FFScore财务模型.txt,【复现】FFScore财务模型,【复现】FFScore财务模型,Hugo2046,https://www.joinquant.com/post/34748,5a132b1120e9d7621254a908acc17e8ce41049f2a459a50d00b3d5981d402029,current archive source has no pre-OOS immutable timestamp,2014-01-01,2021-09-22,2021-09-23 21:03:04,2021-09-23 22:08:08,1,1797,true,C,false,L-034ec459c8,2,,
2023年度精选策略/29.价值成长轮动策略.txt,价值成长轮动策略,价值成长轮动策略,wywy1995,https://www.joinquant.com/post/34745,ef2cada8373a64c422d58a1184100df11da2a38e5cef5ac035fa7e53a7f613b8,current archive source has no pre-OOS immutable timestamp,2008-03-22,2021-09-22,2021-09-23 13:34:35,2022-11-11 21:37:56,1,1797,true,C,false,L-db82f5513c,1,,
2023年度精选策略/13.胜率65%之缩量分歧反包战法.txt,胜率65%之缩量分歧反包战法,胜率65%之缩量分歧反包战法,游资小码哥,https://www.joinquant.com/post/34829,ed576de7e6fba07b1d965201d65d0c75abaff1a111532468c9f34b3a9d02842c,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-10-02,2021-10-03 18:18:34,2021-10-03 18:18:34,1,1787,true,C,false,L-4e2fa6a220,1,,
2023年度精选策略/90.一个月轮动股票换仓，内日做T，相对高频交易.txt,一个月轮动股票换仓，内日做T，相对高频交易,一个月轮动股票换仓，内日做T，相对高频交易,Pengpengpeng,https://www.joinquant.com/post/34847,6a4b1c647dd8d68a45f62673a1ccaaa15d1ee23fee1d2e8cd26d43ce69c4f4f2,current archive source has no pre-OOS immutable timestamp,2021-04-01,2021-08-01,2021-10-05 23:29:39,2021-10-05 23:29:39,65,1785,true,C,false,L-034ec459c8,2,,
2023年度精选策略/24.ROE+PB模型的优化.txt,ROE+PB模型的优化,ROE+PB模型的优化,wywy1995,https://www.joinquant.com/post/34862,dd196200c29c7d9bf72946022917b483739b705d4125d817ef10e2700c8c4085,current archive source has no pre-OOS immutable timestamp,2008-09-30,2021-09-30,2021-10-08 14:54:20,2021-10-08 21:45:07,8,1782,true,C,false,L-77e0c4be2a,1,,
2023年度精选策略/86.【基本面三角3.0】看过之前策略的就略过吧.txt,【基本面三角3.0】看过之前策略的就略过吧,【基本面三角3.0】看过之前策略的就略过吧,潜水的白鱼,https://www.joinquant.com/post/34876,855cd40e332577a14680cea831604bba853f23623fb2f2fbfff7d1594dae22bb,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-10-08,2021-10-09 11:03:02,2021-10-09 11:03:02,1,1781,true,C,false,L-dcaa522e8a,3,,
2023年度精选策略/77.【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分,【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分,潜水的白鱼,https://www.joinquant.com/post/34966,17e18ac7b6925a608db775092cd058191cedb2d2d5a89577eae7a2185cf8d86e,current archive source has no pre-OOS immutable timestamp,2020-10-11,2021-10-11,2021-10-13 20:05:41,2021-10-13 20:14:28,2,1777,true,C,false,L-8bea8e14cf,1,,
2023年度精选策略/65.PB-POE+双均线--加入jq以来第一个成功的交易策略 一.txt,PB-POE+双均线--加入jq以来第一个成功的交易策略 一,PB-POE+双均线--加入jq以来第一个成功的交易策略 一,帅帅Hiber,https://www.joinquant.com/post/35005,fa43b9544d59c50635affbd3ad7cace500303f3dec85a7adb30f2240a55b76ee,current archive source has no pre-OOS immutable timestamp,2020-01-03,2021-10-15,2021-10-16 11:00:43,2021-10-26 07:26:45,1,1774,true,C,false,L-a7a14a519d,1,,
2023年度精选策略/2.多策略融合-80倍-无未来函数.txt,多策略融合-80倍-无未来函数,多策略融合-80倍-无未来函数,游资小码哥,https://www.joinquant.com/post/35141,e1a0fc7941f35a41b3821b5d81701849d3df7799dabe53b527360c2d4b633e66,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-10-24,2021-10-26 01:15:13,2021-10-26 01:15:13,2,1764,true,C,false,L-a4f5bb4c32,1,,
2023年度精选策略/48.【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块,【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块,潜水的白鱼,https://www.joinquant.com/post/35174,32d5ae4310a9f076d45b969d26c4dd109b4df84003b50973e93845082e8ee028,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-10-27,2021-10-28 10:13:43,2021-10-29 09:11:34,1,1762,true,C,false,L-96fca4a65b,7,,
2022年度精选策略/66.ETF动量轮动MA乖离择时.txt,ETF动量轮动MA乖离择时,ETF动量轮动MA乖离择时,莫急莫急,https://www.joinquant.com/post/35235,72da7b5f03ea7eb8ac9d451c952c5b10c5e423cacd68e3868b8a4902d0ec8d9e,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-01 14:42:13,2021-11-01 14:42:13,3,1758,true,C,false,L-352af3b0f8,1,,
2022年度精选策略/34.【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限,【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限,_查尔斯葱_,https://www.joinquant.com/post/35253,7f676c9464550ef69dd6029dd0604d555f26028ae194010aa0b7f758732553fe,current archive source has no pre-OOS immutable timestamp,2021-01-01,2021-10-30,2021-11-03 10:58:35,2021-11-03 11:18:35,4,1756,true,C,false,L-632bdf0194,1,,
2022年度精选策略/2.ETF动量轮动RSRS择时-魔改3小优化.txt,ETF动量轮动RSRS择时-魔改3小优化,ETF动量轮动RSRS择时-魔改3小优化,莫急莫急,https://www.joinquant.com/post/35279,067408deb037208cf78d5ef7ec7b58c4c8222b9ba0f6e265b1120786478f10ee,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-04 20:25:30,2021-11-27 23:23:28,6,1755,true,C,false,L-736f8cf67a,6,,
2023年度精选策略/7.ETF动量轮动RSRS择时-魔改3小优化.txt,ETF动量轮动RSRS择时-魔改3小优化,ETF动量轮动RSRS择时-魔改3小优化,莫急莫急,https://www.joinquant.com/post/35279,067408deb037208cf78d5ef7ec7b58c4c8222b9ba0f6e265b1120786478f10ee,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-04 20:25:30,2021-11-27 23:23:28,6,1755,true,C,false,L-736f8cf67a,6,,
2022年度精选策略/81.低PB小市值低换手策略总结.txt,低PB小市值低换手策略总结,低PB小市值低换手策略总结,QuantYY,https://www.joinquant.com/post/35317,cfd7148f8d26dc3065d64f85d6a3c028e21b177286ed1cb19c51c25a47fc193d,current archive source has no pre-OOS immutable timestamp,2005-01-05,2021-11-06,2021-11-07 20:55:57,2021-11-09 07:42:01,1,1752,true,C,false,L-fe3965790a,1,,
2023年度精选策略/37.ETF动量轮动RSRS择时-魔改4-低通滤波.txt,ETF动量轮动RSRS择时-魔改4-低通滤波,ETF动量轮动RSRS择时-魔改4-低通滤波,莫急莫急,https://www.joinquant.com/post/35338,57463b0e3f02db294f4f776c31c64fc858eac136201f98ff51a0f4a809013fd1,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-08 18:26:17,2021-11-08 18:26:17,10,1751,true,C,false,L-736f8cf67a,6,,
2022年度精选策略/30.【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.txt,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,_查尔斯葱_,https://www.joinquant.com/post/35377,504630a1ad61ea6ad7f564f7ba76e03f9eb9f9af78a3cdbb2874380cf2dc9766,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-11-05,2021-11-11 23:26:33,2021-11-11 23:32:59,6,1748,true,C,false,L-8dd34fb1cb,2,,
2023年度精选策略/92.【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.txt,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股,_查尔斯葱_,https://www.joinquant.com/post/35377,504630a1ad61ea6ad7f564f7ba76e03f9eb9f9af78a3cdbb2874380cf2dc9766,current archive source has no pre-OOS immutable timestamp,2019-01-01,2021-11-05,2021-11-11 23:26:33,2021-11-11 23:32:59,6,1748,true,C,false,L-8dd34fb1cb,2,,
2022年度精选策略/38.ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.txt,ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化,ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化,nixun,https://www.joinquant.com/post/35394,cfb9684a86e7650d25f088f11c0125338aba8218f5cc97570585bbbfc5bcaec0,current archive source has no pre-OOS immutable timestamp,2017-01-01,2021-11-11,2021-11-13 09:00:10,2021-11-14 13:30:28,2,1746,true,C,false,L-736f8cf67a,6,,
2022年度精选策略/18.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,动量ETF轮动-RSRS择时-卡尔曼滤波,动量ETF轮动-RSRS择时-卡尔曼滤波,莫急莫急,https://www.joinquant.com/post/35416,99769be3fefbdaa85658bfea83e057b12fdca6ca2637906f27c2cb838c6a54b6,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-14 22:09:17,2021-11-14 22:09:17,16,1745,true,C,false,L-736f8cf67a,6,,
2023年度精选策略/47.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,动量ETF轮动-RSRS择时-卡尔曼滤波,动量ETF轮动-RSRS择时-卡尔曼滤波,莫急莫急,https://www.joinquant.com/post/35416,99769be3fefbdaa85658bfea83e057b12fdca6ca2637906f27c2cb838c6a54b6,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2021-11-14 22:09:17,2021-11-14 22:09:17,16,1745,true,C,false,L-736f8cf67a,6,,
2022年度精选策略/11.缠论交易策略.txt,缠论交易策略,缠论交易策略,quancker,https://www.joinquant.com/post/35463,78a82a5b4159aa354b9d13021fbeb8ef272052807474f79bd4285f9ba973d981,current archive source has no pre-OOS immutable timestamp,2021-01-14,2021-11-13,2021-11-17 22:06:44,2021-11-18 17:44:34,4,1742,true,C,false,L-83b9462104,2,,
2023年度精选策略/50.缠论交易策略.txt,缠论交易策略,缠论交易策略,quancker,https://www.joinquant.com/post/35463,78a82a5b4159aa354b9d13021fbeb8ef272052807474f79bd4285f9ba973d981,current archive source has no pre-OOS immutable timestamp,2021-01-14,2021-11-13,2021-11-17 22:06:44,2021-11-18 17:44:34,4,1742,true,C,false,L-83b9462104,2,,
2022年度精选策略/5.随机森林策略，低换手率，年化近50%.txt,随机森林策略，低换手率，年化近50%,随机森林策略，低换手率，年化近50%,寒芳,https://www.joinquant.com/post/35566,bce744f912b6436133e8d674d5de8e11cc52431cd737715b43a1c3c65595116b,current archive source has no pre-OOS immutable timestamp,2016-06-30,2021-09-30,2021-11-24 13:30:54,2021-11-24 20:44:09,55,1735,true,C,false,L-92c4c13a8b,2,,
2023年度精选策略/38.随机森林策略，低换手率，年化近50%.txt,随机森林策略，低换手率，年化近50%,随机森林策略，低换手率，年化近50%,寒芳,https://www.joinquant.com/post/35566,bce744f912b6436133e8d674d5de8e11cc52431cd737715b43a1c3c65595116b,current archive source has no pre-OOS immutable timestamp,2016-06-30,2021-09-30,2021-11-24 13:30:54,2021-11-24 20:44:09,55,1735,true,C,false,L-92c4c13a8b,2,,
2022年度精选策略/63.生猪期货CTA策略.txt,生猪期货CTA策略,生猪期货CTA策略,PokerTrader,https://www.joinquant.com/post/35604,4b3eea28db5b77f990b8a0d59d76d6b1a4605f81cb85c089c9ed9dbd6650bdc5,current archive source has no pre-OOS immutable timestamp,2021-04-01,2021-11-01,2021-11-27 18:25:53,2021-11-27 18:25:53,26,1732,true,C,false,L-2f723eaf4f,1,,
2022年度精选策略/90.大师策略——柯林·麦克连成长价值优势投资法.txt,大师策略——柯林·麦克连成长价值优势投资法,大师策略——柯林·麦克连成长价值优势投资法,BAFE1,https://www.joinquant.com/post/35642,7790208d0a9319e5d7c18008776660ae837f822b20e21a2e52e0cf71dff77d83,current archive source has no pre-OOS immutable timestamp,2011-05-01,2021-11-24,2021-11-30 21:37:48,2021-11-30 21:37:48,6,1729,true,C,false,L-f123161169,1,,
2022年度精选策略/3.截止到21年12月依然有效的小市值适配因子.txt,截止到21年12月依然有效的小市值适配因子,截止到21年12月依然有效的小市值适配因子,wywy1995,https://www.joinquant.com/post/35690,8c7e2c1d58114eab4519563013667faa6a06c3381856d6333f8f7d81b5ecd358,current archive source has no pre-OOS immutable timestamp,2008-09-30,2021-12-03,2021-12-04 13:55:09,2021-12-04 14:02:12,1,1725,true,C,false,L-96fca4a65b,7,,
2023年度精选策略/21.截止到21年12月依然有效的小市值适配因子.txt,截止到21年12月依然有效的小市值适配因子,截止到21年12月依然有效的小市值适配因子,wywy1995,https://www.joinquant.com/post/35690,8c7e2c1d58114eab4519563013667faa6a06c3381856d6333f8f7d81b5ecd358,current archive source has no pre-OOS immutable timestamp,2008-09-30,2021-12-03,2021-12-04 13:55:09,2021-12-04 14:02:12,1,1725,true,C,false,L-96fca4a65b,7,,
2022年度精选策略/87.北上净买入策略.txt,北上净买入策略,北上净买入策略,daa,https://www.joinquant.com/post/35902,4407a657a937261c6a52977cbbae3263d09dd01924901cb7d252c45daa4707ac,current archive source has no pre-OOS immutable timestamp,2017-01-01,2021-12-19,2021-12-20 19:55:48,2021-12-20 19:55:48,1,1709,true,C,false,L-8703896586,1,,
2022年度精选策略/16.ETF轮动策略升级-多类别-低回撤.txt,ETF轮动策略升级-多类别-低回撤,ETF轮动策略升级-多类别-低回撤,Yang的交易笔记,https://www.joinquant.com/post/35959,eef9a3ea64565247d2482608e62bdeaf3c67853b435f754ffd9bcc6f989ec57d,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-12-24,2021-12-25 15:45:29,2021-12-25 15:47:12,1,1704,true,C,false,L-bfbe7ff4a6,1,,
2022年度精选策略/40.RSI学习贴.txt,RSI学习贴,RSI学习贴,蚂蚁量化,https://www.joinquant.com/post/35994,3094f02114fe71c0e57a8942122b92a129f8163430262f126a48287d1edeb64b,current archive source has no pre-OOS immutable timestamp,2020-01-01,2021-12-27,2021-12-28 08:51:07,2022-02-04 08:10:04,1,1701,true,C,false,L-5a94f221cb,1,,
2022年度精选策略/19.【复现】高频价量相关性，意想不到的选股因子.txt,【复现】高频价量相关性，意想不到的选股因子,【复现】高频价量相关性，意想不到的选股因子,Hugo2046,https://www.joinquant.com/post/36016,7c23214e86609409d97879b0d3f745a56612c6837cd5d36ae37022041f884272,current archive source has no pre-OOS immutable timestamp,2014-01-01,2021-11-30,2021-12-29 15:07:42,2021-12-30 14:38:06,29,1700,true,C,false,L-301ca3b09b,2,,
2022年度精选策略/98.【漂亮50】“漂亮50”策略复现以及股息率排序函数.txt,【漂亮50】“漂亮50”策略复现以及股息率排序函数,【漂亮50】“漂亮50”策略复现以及股息率排序函数,山东大鹧鸪,https://www.joinquant.com/post/36018,c735224009c72b1b358cb074902353af3907ef3f5b20aef6963eb5db01ca479f,current archive source has no pre-OOS immutable timestamp,2014-01-01,2021-12-28,2021-12-29 15:24:02,2021-12-29 15:24:02,1,1700,true,C,false,L-96fca4a65b,7,,
2023年度精选策略/95.【复现】高频价量相关性，意想不到的选股因子.txt,【复现】高频价量相关性，意想不到的选股因子,【复现】高频价量相关性，意想不到的选股因子,Hugo2046,https://www.joinquant.com/post/36016,7c23214e86609409d97879b0d3f745a56612c6837cd5d36ae37022041f884272,current archive source has no pre-OOS immutable timestamp,2014-01-01,2021-11-30,2021-12-29 15:07:42,2021-12-30 14:38:06,29,1700,true,C,false,L-301ca3b09b,2,,
